EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY,VIN,Equipment Type
61408,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,4656.66,2017-06-06T00:00:01.000,BIDADOO ONLINE AUCTION,1FMYU02Z36KD02040,SUV - SML
62519,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,4825,2017-06-29T00:00:01.000,BIDADOO ONLINE AUCTION,1FMYU02Z76KD02039,SUV - SML
84726,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SPL,3750,2017-09-08T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU49H38KA50551,SUV - MED - HYBRID
84727,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,7453,2019-09-17T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59H28KA50563,SUV - SML - HYBRID
31384,2011,MERCEDES BENZ,SPRINTER,VAN CARGO CAMERA WITH GENERATOR 313841,SPU,17805,2019-05-03T00:00:01.000,MURPHYS AUCTION,WD3PF4CC1B5609866,VAN
62104,2006,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,2950,2018-05-02T00:00:01.000,MURPHYS AUCTION,1FAHP34N86W257957,SEDAN - SML
61457,2006,FORD,FOCUS,SEDAN - SUBCOMPACT,SFD,2150.01,2018-10-30T00:00:01.000,MURPHYS AUCTION,1FAHP34N56W257950,SEDAN - SML
73844,2007,FORD,F150,PICKUP - FLATBED - PRESSURE WASHER,DPR,1690,2018-03-07T00:00:01.000,MURPHYS AUCTION,1FTVX12577NA65053,TRUCK - LIGHT
84729,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,6900,2019-08-20T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59HX8KA50570,SUV - SML - HYBRID
62530,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,4339.99,2017-06-06T00:00:01.000,BIDADOO ONLINE AUCTION,1FMYU02Z56KD02038,SUV - SML
61342,2006,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,3350,2017-10-25T00:00:01.000,MURPHYS AUCTION,1FMYU02Z96KD02043,SUV - SML
61366,2006,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,4077,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1FMYU02Z06KD02044,SUV - SML
61636,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,3950,2018-12-27T00:00:01.000,MURPHYS AUCTION,1FMYU02Z56KD02041,SUV - SML
63412,2006,DODGE,SPRINTER,CARGO VAN - SPRINTER,DPR,13766,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,WDOPD444765962080,VAN
63866,2006,CHEVROLET,EXPRESS,CARGO VAN,DPR,7985,2018-06-20T00:00:01.000,BIDADOO ONLINE AUCTION,1GCHG35U961271623,VAN
61806,2006,FORD,ESCAPE,SUV - COMPACT - 2WD,SFD,4950,2016-09-28T00:00:01.000,BIDADOO ONLINE AUCTION,1FMYU02Z76KD02042,SUV - SML
84730,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,5500,2019-08-20T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59H78KA50557,SUV - SML - HYBRID
84731,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,3250,2019-07-02T00:00:01.000,MURPHYS AUCTION,1FMCU59H08KA50559,SUV - SML - HYBRID
84732,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,5410,2019-09-17T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59H38KA50555,SUV - SML - HYBRID
84733,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,5900,2019-10-07T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59H88KA50566,SUV - SML - HYBRID
71579,2007,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,3550,2018-12-13T00:00:01.000,BIDADOO ONLINE AUCTION,1FAHP34N77W297982,SEDAN - SML
63545,2006,FORD,F250,PICKUP - DUMP BODY,SDOT,11700,2016-01-28T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSX20526ED68087,TRUCK - LIGHT
63523,2006,FORD,RANGER,COMPACT PICKUP,SDOT,6200,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR44U36PA83702,TRUCK - LIGHT
63527,2006,FORD,RANGER,COMPACT PICKUP,SDOT,10400,2017-10-02T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR44U76PA83704,TRUCK - LIGHT
63530,2006,FORD,RANGER,COMPACT PICKUP,SDOT,6680,2018-02-15T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR44U96PA83705,TRUCK - LIGHT
63542,2006,FORD,RANGER,COMPACT PICKUP,SDOT,7200,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR44U16PA83701,TRUCK - LIGHT
84734,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,5600,2019-08-07T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59H98KA50558,SUV - SML - HYBRID
S65674,2006,EAGLE PREMIERE,712EFB,TRAILER - PUMP - 10000 LB GVWR,SPU,2250,2018-08-09T00:00:01.000,MURPHYS AUCTION,1C9BE24226P694184,TRAILER
61503,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,4200,2018-10-30T00:00:01.000,MURPHYS AUCTION,JTDKB22U163146476,SEDAN - SML - HYBRID
64701,2006,FORD,ESCAPE,SUV COMPACT 4X4,SPU,5550,2017-05-08T00:00:01.000,MURPHYS AUCTION,1FMYU92Z96KD02046,SUV - SML
61032,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,5600,2018-03-07T00:00:01.000,MURPHYS AUCTION,JTDKB22U263145191,SEDAN - SML - HYBRID
P0604,2006,MANNS,TRAILER,TRAILER  - WATER TANK,DPR,3650,2019-07-02T00:00:01.000,MURPHYS AUCTION,TL1455,TRAILER
84738,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,6600,2019-08-20T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59HX8KA50553,SUV - SML - HYBRID
84740,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,7850,2019-08-20T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59H18KA50568,SUV - SML - HYBRID
63583,2006,FORD,F250,PICKUP - DUMP BODY,SDOT,12700,2016-04-06T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSX20546ED68088,TRUCK - LIGHT
63541,2006,FORD,F250,PICKUP - DUMP BODY,SDOT,10750,2016-01-14T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSX20566ED68089,TRUCK - LIGHT
63580,2006,FORD,F250,PICKUP - DUMP BODY,SDOT,10333,2016-01-06T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSX20526ED68090,TRUCK - LIGHT
63220,2006,FORD,F250,PICKUP,FAS,13100,2018-06-25T00:00:01.000,MURPHYS AUCTION,1FTSX205X6ED68094,TRUCK - LIGHT
63573,2006,FORD,RANGER,COMPACT PICKUP,SDOT,8100,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR44U56PA83703,TRUCK - LIGHT
63587,2006,FORD,RANGER,COMPACT PICKUP,SDOT,6200,2018-05-14T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR44U26PA83707,TRUCK - LIGHT
63468,2006,FORD,RANGER,PICKUP COMPACT,SPU,9000,2017-08-04T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR44U06PA83706,TRUCK - LIGHT
63615,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SDOT,7411,2017-11-20T00:00:01.000,BIDADOO ONLINE AUCTION,1GCCS136768269734,TRUCK - LIGHT
61124,2006,JEEP,GRAND CHEROKEE,SUV - COMPACT - 4WD,SFD,3800,2017-03-13T00:00:01.000,BIDADOO ONLINE AUCTION,1J4GR48K06C313035,SUV - MED
69830,2006,DODGE,MAGNUM,PATROL STATION WAGON,SPD,3150,2016-03-08T00:00:01.000,BIDADOO ONLINE AUCTION,2D8GV47286H355163,SEDAN - PATROL
61513,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,7600,2018-11-08T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U463137075,SEDAN - SML - HYBRID
52410,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDCI,4851,2018-11-21T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22UX57055164,SEDAN - SML - HYBRID
51607,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,3057.77,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N85W290673,SEDAN - SML
64649,2006,FORD,RANGER,COMPACT PICKUP,SPU,7900,2018-01-25T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR44UX6PA83700,TRUCK - LIGHT
86351,1996,FORD,E350,CUTAWAY VAN,SPD,225,2016-02-22T00:00:01.000,MURPHYS AUCTION,1FDJE30F5THA79887,VAN
66577,2006,FORD NEW HOLLAND,TS115A,TRACTOR - 4X4,SPU,28500,2019-04-26T00:00:01.000,BIDADOO ONLINE AUCTION,ACP264758,TRACTOR
84741,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,5955,2019-10-07T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59H38KA50569,SUV - SML - HYBRID
62901,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,4310,2019-03-06T00:00:01.000,MURPHYS AUCTION,JTDKB22U363145992,SEDAN - SML - HYBRID
62902,2006,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,4450,2019-07-18T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U363146432,SEDAN - SML - HYBRID
62904,2006,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,3688,2019-05-03T00:00:01.000,MURPHYS AUCTION,JTDKB22U663146263,SEDAN - SML - HYBRID
51030,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,4050,2016-10-21T00:00:01.000,MURPHYS AUCTION,JTDKB22UX57054533,SEDAN - SML - HYBRID
61037,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,7785.85,2016-04-13T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U263145790,SEDAN - SML - HYBRID
51618,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,4550,2017-03-31T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N05W298279,SEDAN - SML
64501,2006,FORD,F250,PICKUP,SPU,6100,2016-10-21T00:00:01.000,MURPHYS AUCTION,1FTSX20546ED68091,TRUCK - LIGHT
63879,2006,FORD,F250,PICKUP,DPR,8101.11,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSX20566ED68092,TRUCK - LIGHT
63385,2006,FORD,F350,PICKUP - FLATBED - PRESSURE WASHER,DPR,9577,2017-04-18T00:00:01.000,BIDADOO ONLINE AUCTION,1FDSX34506ED68097,TRUCK - LIGHT
63559,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SDOT,6900,2017-03-13T00:00:01.000,MURPHYS AUCTION,1GCDT136468265240,TRUCK - LIGHT
88315,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,3650,2017-08-21T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6128S044610,SCOOTER
61428,2006,DODGE,STRATUS,MIDSIZE SEDAN,SPU,3351,2018-04-05T00:00:01.000,BIDADOO ONLINE AUCTION,1B3EL46T96N268869,SEDAN - MED
62542,2006,DODGE,CARAVAN,PASSENGER MINIVAN,SPU,3350,2017-12-21T00:00:01.000,MURPHYS AUCTION,1D4GP24R46B684579,VAN - MINIVAN
62680,2006,FORD,RANGER,COMPACT PICKUP - 4X4,DPR,7400,2017-02-01T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR15E76PA83689,TRUCK - LIGHT
59855,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,3600,2016-03-23T00:00:01.000,BIDADOO ONLINE AUCTION,2FAFP71W25X166374,SEDAN - PATROL
31544,2011,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,2600,2016-10-21T00:00:01.000,MURPHYS AUCTION,2FABP7BV3BX161555,SEDAN - PATROL
62033,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,5850,2018-10-05T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U763146305,SEDAN - SML - HYBRID
51028,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,5101,2018-10-30T00:00:01.000,MURPHYS AUCTION,JTDKB22U557055153,SEDAN - SML - HYBRID
67114,2006,JOHN DEERE,6320,TRACTOR - BOOM MOWER,SDOT,22850,2018-12-13T00:00:01.000,BIDADOO ONLINE AUCTION,L0632OH 486590,TRACTOR - MOWER
61623,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,6500,2018-12-13T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U063129409,SEDAN - SML - HYBRID
53514,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,4076.3,2016-03-23T00:00:01.000,BIDADOO ONLINE AUCTION,1D4GP24R85B334645,VAN - MINIVAN
63566,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SDOT,10250,2017-05-08T00:00:01.000,MURPHYS AUCTION,1GCDT136268266774,TRUCK - LIGHT
62541,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,12250,2017-09-01T00:00:01.000,MURPHYS AUCTION,1GCDT136068266692,TRUCK - LIGHT
63449,2006,FORD,RANGER,COMPACT PICKUP,DPR,4801,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR44U76PA57426,TRUCK - LIGHT
31545,2011,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,4025,2016-12-08T00:00:01.000,MURPHYS AUCTION,2FABP7BV5BX161556,SEDAN - PATROL
74543,2007,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,10800,2017-10-02T00:00:01.000,BIDADOO ONLINE AUCTION,1GCDT13E578222471,TRUCK - LIGHT
74536,2007,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,11000,2017-09-01T00:00:01.000,MURPHYS AUCTION,1GCDT13E178224766,TRUCK - LIGHT
51571,2005,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,6600,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U953111554,SEDAN - SML - HYBRID
51665,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,3819.99,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N15W298288,SEDAN - SML
63714,2006,CHEVROLET,EXPRESS,CARGO VAN - PARKING METER COLLECTIONS,FAS,5800,2019-10-28T00:00:01.000,BIDADOO ONLINE AUCTION,1GCHG35U361141644,VAN
64559,2006,FORD,F350,PICKUP,SPU,4000,2017-06-23T00:00:01.000,MURPHYS AUCTION,1FTSF30506ED68100,TRUCK - LIGHT
63789,2006,FORD,F350,PICKUP - STANDARD CAB - 2WD,SFD,7100,2016-09-28T00:00:01.000,BIDADOO ONLINE AUCTION,1FTWF30Y86ED68101,TRUCK - LIGHT
63565,2006,FORD,F250,PICKUP - CREW CAB,SDOT,9300,2016-08-03T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSW20516ED68102,TRUCK - LIGHT
63569,2006,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,5850,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1D4GP24R76B684575,VAN - MINIVAN
63600,2006,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,6150,2017-10-25T00:00:01.000,MURPHYS AUCTION,1D4GP24R06B684577,VAN - MINIVAN
61763,2006,DODGE,CARAVAN,VAN - MINIVAN - 8 PASSENGER,SFD,5556,2016-09-15T00:00:01.000,BIDADOO ONLINE AUCTION,1D4GP24R96B684576,VAN - MINIVAN
63546,2006,FORD,FREESTAR,MINIVAN CARGO,SPU,2985,2017-06-29T00:00:01.000,BIDADOO ONLINE AUCTION,2FTZA54626BA64127,VAN - MINIVAN
71336,2007,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,5675,2019-07-18T00:00:01.000,BIDADOO ONLINE AUCTION,1FMYU02Z47KA03450,SUV - SML
73381,2007,FORD,RANGER,COMPACT PICKUP - FLATBED,DPR,4500,2017-06-23T00:00:01.000,MURPHYS AUCTION,1FTZR44U07PA12135,TRUCK - LIGHT
62905,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,5350,2017-05-08T00:00:01.000,MURPHYS AUCTION,JTDKB22U367067075,SEDAN - SML - HYBRID
52148,2005,TOYOTA,PRIUS,SEDAN - COMPACT - HYBRID,SFD,5500,2018-10-05T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U553111924,SEDAN - SML - HYBRID
52149,2005,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,5683,2018-11-08T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U053112074,SEDAN - SML - HYBRID
52518,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPU,4300.01,2019-09-17T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U053111264,SEDAN - SML - HYBRID
65975,2006,NORAM,65E,MOTOR GRADER - ARTICULATED - 17000 LB,DPR,50278,2019-05-17T00:00:01.000,BIDADOO ONLINE AUCTION,65ET-9201,GRADER
64601,2006,CHEVROLET,COLORADO 4X4,PICKUP COMPACT CREWCAB 4X4,SPU,9900,2018-03-29T00:00:01.000,BIDADOO ONLINE AUCTION,1GCDT136768266348,TRUCK - LIGHT
74509,2007,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,4000,2017-05-08T00:00:01.000,MURPHYS AUCTION,1GCDT13E878225297,TRUCK - LIGHT
70456,2007,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,110,2018-06-25T00:00:01.000,MURPHYS AUCTION,2G1WS58R779403177,SEDAN - MED
57006,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,27500,2019-01-25T00:00:01.000,BIDADOO ONLINE AUCTION,LO6320H 463399,TRACTOR - MOWER
52088,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,6100,2016-04-26T00:00:01.000,MURPHYS AUCTION,JTDKB22U250125216,SEDAN - SML - HYBRID
75204,2007,GMC,T6500,TRUCK - FLATBED - CONCRETE - CLASS 6,DPR,2200,2019-07-02T00:00:01.000,MURPHYS AUCTION,1GDJ6F1337F409448,TRUCK - FLATBED
83842,2008,FORD,F250,PICKUP - CREW CAB,DPR,5452.52,2018-12-27T00:00:01.000,MURPHYS AUCTION,1FTSW20508EB44435,TRUCK - LIGHT
61724,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,3350,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WS551869396656,SEDAN - MED
68130,2006,JOHN DEERE,5225 UTILITY TRACTOR,TRACTOR - LOADER,DPR,20100,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,LV5225R226106,TRACTOR - LOADER
63474,2006,CHEVROLET,COLORADO,COMPACT PICKUP - CREWCAB,SPU,6050,2018-06-25T00:00:01.000,MURPHYS AUCTION,1GCCS136X68296376,TRUCK - LIGHT
64519,2006,CHEVROLET,COLORADO,PICKUP COMPACT CREWCAB,SPU,10756,2017-10-10T00:00:01.000,BIDADOO ONLINE AUCTION,1GCDT136368292901,TRUCK - LIGHT
61868,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,5200,2018-10-30T00:00:01.000,MURPHYS AUCTION,JTDKB20U263143685,SEDAN - SML - HYBRID
71872,2007,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,7100,2018-11-21T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB20U277599244,SEDAN - SML - HYBRID
71876,2007,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,DPR,4726,2018-11-21T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB20U173225182,SEDAN - SML - HYBRID
71843,2007,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,5701,2018-06-25T00:00:01.000,MURPHYS AUCTION,JTDKB20UX77599976,SEDAN - SML - HYBRID
64641,2006,CHEVROLET,WORK HORSE,WALKIN VAN - CLASS 4,SPU,6850,2018-03-07T00:00:01.000,MURPHYS AUCTION,5B4KPD2UX63414993,VAN - WALKIN
61727,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2650,2016-10-06T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WS551669394243,SEDAN - MED
61728,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2500,2016-10-12T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WS551369394703,SEDAN - MED
83904,2008,FORD,F350,PICKUP,DPR,12826,2017-08-04T00:00:01.000,BIDADOO ONLINE AUCTION,1FTWX30588EB35261,TRUCK - LIGHT
70462,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,975,2016-10-21T00:00:01.000,MURPHYS AUCTION,2G1WS58R179399921,SEDAN - MED
31332,2011,FORD,E250,VAN CARGO E250,SPU,10600,2017-05-08T00:00:01.000,MURPHYS AUCTION,1FTNE2EL4BDA15960,VAN
63946,2006,FORD,F350,PICKUP - DUMPING FLATBED,DPR,11500,2017-09-01T00:00:01.000,MURPHYS AUCTION,1FDSX34516ED68075,TRUCK - LIGHT
70465,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,5000,2019-07-02T00:00:01.000,MURPHYS AUCTION,2G1WS58R479398391,SEDAN - MED
70466,2007,CHEVROLET,IMPALA,PEO MIDSIZE SEDAN,SPD,3250,2017-04-12T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WS58R079401755,SEDAN - MED
63528,2006,CHEVROLET,EXPRESS,CARGO VAN,SPU,6000,2017-12-21T00:00:01.000,MURPHYS AUCTION,1GCHG35UX61232765,VAN
83906,2008,FORD,F350,PICKUP,DPR,6550,2017-09-13T00:00:01.000,BIDADOO ONLINE AUCTION,1FTWX30568EB35260,TRUCK - LIGHT
83670,2008,FORD,F350,PICKUP DUMPING FLATBED PLOW 4X4,SDOT,14100,2017-08-28T00:00:01.000,BIDADOO ONLINE AUCTION,1FTWW31R18EB44436,TRUCK - LIGHT
52911,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,6361,2018-10-05T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U853111111,SEDAN - SML - HYBRID
61729,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,3250,2019-03-06T00:00:01.000,MURPHYS AUCTION,2G1WS551769395997,SEDAN - MED
61732,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SDOT,4000,2017-03-13T00:00:01.000,MURPHYS AUCTION,2G1WS551769396602,SEDAN - MED
73967,2007,FORD,RANGER,COMPACT PICKUP,DPR,6100,2018-12-27T00:00:01.000,MURPHYS AUCTION,1FTZR14U27PA90625,TRUCK - LIGHT
63531,2006,CHEVROLET,EXPRESS,CARGO VAN,SPU,6600,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1GCHG35UX61232815,VAN
98147,2009,JOHN DEERE,GATOR,UTILITY VEHICLE 4 WHEEL,DPR,7700,2016-11-30T00:00:01.000,BIDADOO ONLINE AUCTION,MOXUVDX031532,UTILITY VEHICLE
S1914,1999,SELWOOD,150SA,TRAILER - PUMP,SPU,3850,2019-06-12T00:00:01.000,BIDADOO ONLINE AUCTION,PU0614115,TRAILER
S1915,1999,SELWOOD,150SA,TRAILER - PUMP - 6900 LB GVWR,SPU,4551.56,2019-06-12T00:00:01.000,BIDADOO ONLINE AUCTION,PU06132,TRAILER
73056,2007,FORD,F350,PICKUP,CEN,6850,2016-10-21T00:00:01.000,MURPHYS AUCTION,1FTWF30P27EA64240,TRUCK - LIGHT
43620,2004,GMC,WT5500,TRUCK - PAINT STRIPER - CLASS 5,SDOT,20100,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,J8DF5C13X47700075,TRUCK - PAINT STRIPER
31079,2010,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,1475,2019-07-02T00:00:01.000,MURPHYS AUCTION,2G1WA5EK0A1257978,SEDAN - MED
31645,2011,FORD,TRANSIT CONNECT,PEO MINIVAN CARGO,SPD,5300,2018-02-15T00:00:01.000,BIDADOO ONLINE AUCTION,NM0LS6BN7BT056678,VAN - MINIVAN
32209,2014,FORD,ESCAPE,SUV COMPACT 4X4,CEN,5450,2018-06-25T00:00:01.000,MURPHYS AUCTION,1FMCU9GXXEUA06943,SUV - SML
63853,2006,FORD,F350,PICKUP - DUMP BODY,DPR,11000,2017-03-13T00:00:01.000,MURPHYS AUCTION,1FDWW36Y36ED71930,TRUCK - LIGHT
73012,2007,CHEVROLET,EXPRESS,VAN PASSENGER,FAS,9450,2018-12-27T00:00:01.000,MURPHYS AUCTION,1GAHG35U971234839,VAN
84520,2008,DODGE,SPRINTER,CARGO VAN - SPRINTER,SPU,16500,2017-12-21T00:00:01.000,MURPHYS AUCTION,WD0PF145885270480,VAN
82545,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,15600,2017-10-25T00:00:01.000,MURPHYS AUCTION,1GCDT13E988100987,TRUCK - LIGHT
89133,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,4158,2018-09-04T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71V18X122810,SEDAN - PATROL
89135,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,4050,2016-07-27T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71V98X122814,SEDAN - PATROL
83785,2008,CHEVROLET,COLORADO,PICKUP - CREW CAB - 4WD,SFD,8109,2017-10-10T00:00:01.000,BIDADOO ONLINE AUCTION,1GCCS13E688106082,TRUCK - LIGHT
31780,2012,VICTORY,COMMANDER 1,POLICE MOTORCYCLE,SPD,7100,2018-11-08T00:00:01.000,BIDADOO ONLINE AUCTION,5VPDW36N4C3001578,MOTORCYCLE - PATROL
89137,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2250,2018-10-30T00:00:01.000,MURPHYS AUCTION,2FAHP71V28X122816,SEDAN - PATROL
89138,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,1611,2016-08-18T00:00:01.000,MURPHYS AUCTION,2FAHP71V38X122811,SEDAN - PATROL
89140,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,3050,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71V78X122813,SEDAN - PATROL
78056,2007,JOHN DEERE,AEROCORE 2000,AERATOR - TOWED,DPR,1913.88,2019-03-06T00:00:01.000,BIDADOO ONLINE AUCTION,TC2000X040074,AERATOR
31807,2012,CHEVROLET,CAPRICE,PATROL CAR SEDAN RWD - SPD TEST 3,SPD,5550,2017-12-21T00:00:01.000,MURPHYS AUCTION,6G1MK5U29CL633793,SEDAN - PATROL
